Source,Target,Type,Id,Label,timeset,Weight,mmnt-edgetype
T1057,T1218.010,Undirected,26600,technique-technique,,4,technique<--->technique
T1057,T1218.011,Undirected,26601,technique-technique,,8,technique<--->technique
T1057,T1082,Undirected,26602,technique-technique,,26,technique<--->technique
T1057,T1614.001,Undirected,26603,technique-technique,,2,technique<--->technique
T1057,T1016,Undirected,26604,technique-technique,,19,technique<--->technique
T1057,T1016.001,Undirected,26605,technique-technique,,3,technique<--->technique
T1057,T1049,Undirected,26606,technique-technique,,15,technique<--->technique
T1057,T1033,Undirected,26607,technique-technique,,16,technique<--->technique
T1057,T1007,Undirected,26608,technique-technique,,8,technique<--->technique
T1057,T1569.002,Undirected,26609,technique-technique,,5,technique<--->technique
T1057,T1529,Undirected,26610,technique-technique,,3,technique<--->technique
T1057,T1124,Undirected,26611,technique-technique,,7,technique<--->technique
T1057,T1080,Undirected,26612,technique-technique,,2,technique<--->technique
T1057,T1221,Undirected,26613,technique-technique,,6,technique<--->technique
T1057,T1127.001,Undirected,26614,technique-technique,,1,technique<--->technique
T1057,T1199,Undirected,26615,technique-technique,,2,technique<--->technique
T1057,T1552.005,Undirected,26616,technique-technique,,1,technique<--->technique
T1057,T1552.001,Undirected,26617,technique-technique,,5,technique<--->technique
T1057,T1552.004,Undirected,26618,technique-technique,,4,technique<--->technique
T1057,T1550,Undirected,26619,technique-technique,,1,technique<--->technique
T1057,T1550.001,Undirected,26620,technique-technique,,2,technique<--->technique
T1057,T1550.002,Undirected,26621,technique-technique,,4,technique<--->technique
T1057,T1550.003,Undirected,26622,technique-technique,,1,technique<--->technique
T1057,T1550.004,Undirected,26623,technique-technique,,1,technique<--->technique
T1057,T1204.002,Undirected,26624,technique-technique,,20,technique<--->technique
T1057,T1204.003,Undirected,26625,technique-technique,,1,technique<--->technique
T1057,T1204.001,Undirected,26626,technique-technique,,13,technique<--->technique
T1057,T1078,Undirected,26627,technique-technique,,7,technique<--->technique
T1057,T1078.004,Undirected,26628,technique-technique,,3,technique<--->technique
T1057,T1078.002,Undirected,26629,technique-technique,,4,technique<--->technique
T1057,T1078.003,Undirected,26630,technique-technique,,5,technique<--->technique
T1057,T1497,Undirected,26631,technique-technique,,1,technique<--->technique
T1057,T1497.001,Undirected,26632,technique-technique,,4,technique<--->technique
T1057,T1497.002,Undirected,26633,technique-technique,,1,technique<--->technique
T1057,T1102,Undirected,26634,technique-technique,,6,technique<--->technique
T1057,T1102.002,Undirected,26635,technique-technique,,8,technique<--->technique
T1057,T1102.001,Undirected,26636,technique-technique,,1,technique<--->technique
T1057,T1047,Undirected,26637,technique-technique,,12,technique<--->technique
T1057,T1220,Undirected,26638,technique-technique,,2,technique<--->technique
T1055,T1055.001,Undirected,26639,technique-technique,,1,technique<--->technique
T1055,T1055.012,Undirected,26640,technique-technique,,1,technique<--->technique
T1055,T1572,Undirected,26641,technique-technique,,1,technique<--->technique
T1055,T1090,Undirected,26642,technique-technique,,3,technique<--->technique
T1055,T1090.002,Undirected,26643,technique-technique,,1,technique<--->technique
T1055,T1090.001,Undirected,26644,technique-technique,,2,technique<--->technique
T1055,T1090.003,Undirected,26645,technique-technique,,1,technique<--->technique
T1055,T1012,Undirected,26646,technique-technique,,4,technique<--->technique
T1055,T1219,Undirected,26647,technique-technique,,2,technique<--->technique
T1055,T1021.001,Undirected,26648,technique-technique,,4,technique<--->technique
T1055,T1021.002,Undirected,26649,technique-technique,,4,technique<--->technique
T1055,T1018,Undirected,26650,technique-technique,,4,technique<--->technique
T1055,T1496,Undirected,26651,technique-technique,,1,technique<--->technique
T1055,T1014,Undirected,26652,technique-technique,,1,technique<--->technique
T1055,T1053.005,Undirected,26653,technique-technique,,7,technique<--->technique
T1055,T1113,Undirected,26654,technique-technique,,1,technique<--->technique
T1055,T1593.002,Undirected,26655,technique-technique,,1,technique<--->technique
T1055,T1593.001,Undirected,26656,technique-technique,,1,technique<--->technique
T1055,T1594,Undirected,26657,technique-technique,,1,technique<--->technique
T1055,T1505.003,Undirected,26658,technique-technique,,3,technique<--->technique
T1055,T1072,Undirected,26659,technique-technique,,2,technique<--->technique
T1055,T1518,Undirected,26660,technique-technique,,1,technique<--->technique
T1055,T1518.001,Undirected,26661,technique-technique,,4,technique<--->technique
T1055,T1608.004,Undirected,26662,technique-technique,,1,technique<--->technique
T1055,T1608.001,Undirected,26663,technique-technique,,2,technique<--->technique
T1055,T1558.003,Undirected,26664,technique-technique,,1,technique<--->technique
T1055,T1553.002,Undirected,26665,technique-technique,,4,technique<--->technique
T1055,T1553.006,Undirected,26666,technique-technique,,1,technique<--->technique
T1055,T1195.002,Undirected,26667,technique-technique,,2,technique<--->technique
T1055,T1218.003,Undirected,26668,technique-technique,,1,technique<--->technique
T1055,T1218.001,Undirected,26669,technique-technique,,2,technique<--->technique
T1055,T1218.005,Undirected,26670,technique-technique,,2,technique<--->technique
T1055,T1218.008,Undirected,26671,technique-technique,,1,technique<--->technique
T1055,T1218.010,Undirected,26672,technique-technique,,3,technique<--->technique
T1055,T1218.011,Undirected,26673,technique-technique,,3,technique<--->technique
T1055,T1082,Undirected,26674,technique-technique,,6,technique<--->technique
T1055,T1016,Undirected,26675,technique-technique,,5,technique<--->technique
T1055,T1016.001,Undirected,26676,technique-technique,,1,technique<--->technique
T1055,T1049,Undirected,26677,technique-technique,,4,technique<--->technique
T1055,T1033,Undirected,26678,technique-technique,,4,technique<--->technique
T1055,T1216.001,Undirected,26679,technique-technique,,1,technique<--->technique
T1055,T1007,Undirected,26680,technique-technique,,3,technique<--->technique
T1055,T1569.002,Undirected,26681,technique-technique,,5,technique<--->technique
T1055,T1529,Undirected,26682,technique-technique,,1,technique<--->technique
T1055,T1124,Undirected,26683,technique-technique,,2,technique<--->technique
T1055,T1552.001,Undirected,26684,technique-technique,,1,technique<--->technique
T1055,T1552.002,Undirected,26685,technique-technique,,1,technique<--->technique
T1055,T1552.004,Undirected,26686,technique-technique,,1,technique<--->technique
T1055,T1550.002,Undirected,26687,technique-technique,,2,technique<--->technique
T1055,T1550.003,Undirected,26688,technique-technique,,1,technique<--->technique
T1055,T1204.002,Undirected,26689,technique-technique,,7,technique<--->technique
T1055,T1204.001,Undirected,26690,technique-technique,,4,technique<--->technique
T1055,T1078,Undirected,26691,technique-technique,,3,technique<--->technique
T1055,T1078.002,Undirected,26692,technique-technique,,1,technique<--->technique
T1055,T1078.003,Undirected,26693,technique-technique,,4,technique<--->technique
T1055,T1125,Undirected,26694,technique-technique,,1,technique<--->technique
T1055,T1102,Undirected,26695,technique-technique,,2,technique<--->technique
T1055,T1102.002,Undirected,26696,technique-technique,,3,technique<--->technique
T1055,T1102.001,Undirected,26697,technique-technique,,1,technique<--->technique
T1055,T1047,Undirected,26698,technique-technique,,3,technique<--->technique
T1055,T1220,Undirected,26699,technique-technique,,1,technique<--->technique
T1055.004,T1021.001,Undirected,26700,technique-technique,,1,technique<--->technique
T1055.004,T1021.002,Undirected,26701,technique-technique,,1,technique<--->technique
T1055.004,T1018,Undirected,26702,technique-technique,,1,technique<--->technique
T1055.004,T1053.005,Undirected,26703,technique-technique,,1,technique<--->technique
T1055.004,T1518.001,Undirected,26704,technique-technique,,1,technique<--->technique
T1055.004,T1204.002,Undirected,26705,technique-technique,,1,technique<--->technique
T1055.004,T1204.001,Undirected,26706,technique-technique,,1,technique<--->technique
T1055.004,T1078,Undirected,26707,technique-technique,,1,technique<--->technique
T1055.004,T1102,Undirected,26708,technique-technique,,1,technique<--->technique
T1055.004,T1047,Undirected,26709,technique-technique,,1,technique<--->technique
T1055.001,T1572,Undirected,26710,technique-technique,,1,technique<--->technique
T1055.001,T1090,Undirected,26711,technique-technique,,1,technique<--->technique
T1055.001,T1090.002,Undirected,26712,technique-technique,,1,technique<--->technique
T1055.001,T1090.001,Undirected,26713,technique-technique,,2,technique<--->technique
T1055.001,T1090.003,Undirected,26714,technique-technique,,1,technique<--->technique
T1055.001,T1012,Undirected,26715,technique-technique,,2,technique<--->technique
T1055.001,T1620,Undirected,26716,technique-technique,,1,technique<--->technique
T1055.001,T1021.001,Undirected,26717,technique-technique,,3,technique<--->technique
T1055.001,T1021.002,Undirected,26718,technique-technique,,3,technique<--->technique
T1055.001,T1021.004,Undirected,26719,technique-technique,,2,technique<--->technique
T1055.001,T1021.006,Undirected,26720,technique-technique,,1,technique<--->technique
T1055.001,T1018,Undirected,26721,technique-technique,,2,technique<--->technique
T1055.001,T1091,Undirected,26722,technique-technique,,1,technique<--->technique
T1055.001,T1053.005,Undirected,26723,technique-technique,,2,technique<--->technique
T1055.001,T1593.001,Undirected,26724,technique-technique,,1,technique<--->technique
T1055.001,T1505.003,Undirected,26725,technique-technique,,3,technique<--->technique
T1055.001,T1489,Undirected,26726,technique-technique,,2,technique<--->technique
T1055.001,T1518,Undirected,26727,technique-technique,,1,technique<--->technique
T1055.001,T1518.001,Undirected,26728,technique-technique,,3,technique<--->technique
T1055.001,T1608.001,Undirected,26729,technique-technique,,1,technique<--->technique
T1055.001,T1608.002,Undirected,26730,technique-technique,,1,technique<--->technique
T1055.001,T1558.003,Undirected,26731,technique-technique,,1,technique<--->technique
T1055.001,T1553.002,Undirected,26732,technique-technique,,4,technique<--->technique
T1055.001,T1553.006,Undirected,26733,technique-technique,,1,technique<--->technique
T1055.001,T1553.005,Undirected,26734,technique-technique,,1,technique<--->technique
T1055.001,T1218,Undirected,26735,technique-technique,,1,technique<--->technique
T1055.001,T1218.005,Undirected,26736,technique-technique,,1,technique<--->technique
T1055.001,T1218.007,Undirected,26737,technique-technique,,1,technique<--->technique
T1055.001,T1218.010,Undirected,26738,technique-technique,,2,technique<--->technique
T1055.001,T1218.011,Undirected,26739,technique-technique,,2,technique<--->technique
T1055.001,T1082,Undirected,26740,technique-technique,,4,technique<--->technique
T1055.001,T1614.001,Undirected,26741,technique-technique,,1,technique<--->technique
T1055.001,T1016,Undirected,26742,technique-technique,,4,technique<--->technique
T1055.001,T1016.001,Undirected,26743,technique-technique,,1,technique<--->technique
T1055.001,T1049,Undirected,26744,technique-technique,,4,technique<--->technique
T1055.001,T1033,Undirected,26745,technique-technique,,3,technique<--->technique
T1055.001,T1007,Undirected,26746,technique-technique,,1,technique<--->technique
T1055.001,T1569.002,Undirected,26747,technique-technique,,1,technique<--->technique
T1055.001,T1529,Undirected,26748,technique-technique,,1,technique<--->technique
T1055.001,T1124,Undirected,26749,technique-technique,,2,technique<--->technique
T1055.001,T1221,Undirected,26750,technique-technique,,2,technique<--->technique
T1055.001,T1552.001,Undirected,26751,technique-technique,,1,technique<--->technique
T1055.001,T1204.002,Undirected,26752,technique-technique,,5,technique<--->technique
T1055.001,T1204.001,Undirected,26753,technique-technique,,5,technique<--->technique
T1055.001,T1078,Undirected,26754,technique-technique,,3,technique<--->technique
T1055.001,T1078.002,Undirected,26755,technique-technique,,2,technique<--->technique
T1055.001,T1078.003,Undirected,26756,technique-technique,,2,technique<--->technique
T1055.001,T1497.001,Undirected,26757,technique-technique,,1,technique<--->technique
